2010-07-11 18:19:04,40.750085,-73.993263,I'm at New York Penn Station (7th Ave & W 32nd St, New York) w/ 36 others. http://4sq.com/1GoinW
2010-07-11 18:37:58,40.726885,-74.034548,I'm at PATH Station, Pavonia / Newport (555 Washington Blvd, at Pavonia Ave, Jersey City) w/ 2 others. http://4sq.com/4Pj9OF
2010-07-11 18:54:49,40.732169,-74.063044,I'm at Journal Square PATH Station (899 Bergen Avenue, Jersey City). http://4sq.com/4oD2uw
2010-07-11 19:01:31,40.732413,-74.063344,I'm at Journal Square Plaza Station (2 Journal Square Plaza, Jersey City). http://4sq.com/aJmgDh
2010-07-11 19:13:31,40.724129,-74.069907,I'm at Shelley's super market (700 Bergen ave, Jersey City). http://4sq.com/clQRbQ
2010-07-11 19:28:12,40.720152,-74.073502,Jet Tech Headquarters (@ NightCom) http://4sq.com/brF15x
2010-07-11 22:08:36,40.720215,-74.073424,Hahaha RT @Rocker182: Yes! RT @jaytee1o4 Snobville (@ Hoboken PATH Station) http://4sq.com/3Kx2Jh
2010-07-12 13:57:35,40.731281,-74.064335,I'm at Sunflower Deli (32 Journal Square, Sip Ave, Jersey City). http://4sq.com/cVeA8T
2010-07-12 14:04:17,40.732413,-74.063344,I'm at Journal Square Plaza Station (2 Journal Square Plaza, Jersey City). http://4sq.com/aJmgDh
2010-07-12 14:11:47,40.732169,-74.063044,I'm at Journal Square PATH Station (899 Bergen Avenue, Jersey City). http://4sq.com/4oD2uw
2010-07-12 21:41:14,40.730572,-74.062601,Oh yeah (@ VIP Diner) http://4sq.com/cOKR3N
2010-07-12 21:42:43,40.713164,-74.008907,I'm at Shin Juku. http://4sq.com/cl6PqO
2010-07-13 01:33:28,40.732413,-74.063344,I'm at 2 Journal Square Plaza (2 Journal Square Plaza, Jersey City). http://4sq.com/cyBGUk
2010-07-13 03:13:22,40.689848,-74.045706,I'm at Statue of Liberty (Liberty Island, New York). http://4sq.com/5NOEIy
2010-07-13 03:13:22,40.689848,-74.045706,I just became the mayor of Statue of Liberty on @foursquare! http://4sq.com/5NOEIy
2010-07-13 07:50:44,40.720152,-74.073502,I'm at NightCom (574 Bergen Ave, Gifford Ave, Jersey City). http://4sq.com/brF15x
2010-07-13 07:50:45,40.720152,-74.073502,I just became the mayor of NightCom on @foursquare! http://4sq.com/brF15x
