2010-10-15 17:13:19,40.827052,-74.097134,I'm at TD Bank (71 Union Avenue, East Rutherford). http://4sq.com/5h10VU
2010-10-15 17:42:21,40.829183,-74.095791,That's an amazing sketch! RT @declanshalvey: Daredevil sketch i did at NYCC http://tinyurl.com/27qoc3v
2010-10-15 18:22:11,40.968194,-74.077263,Told @GLGJ about how good  T-Boss said @TNAonline was & he said "Really? He like a wrestling show that's 1 FULL hour of just TALKING?"
2010-10-15 18:39:36,40.968299,-74.078461,I just became the mayor of Home on @foursquare! http://4sq.com/9cso4o
2010-10-15 18:51:53,40.967735,-74.073358,I'm at Tin's House (Paramus). http://4sq.com/c0ikDq
2010-10-15 19:02:19,40.968299,-74.078461,I'm at Home (Paramus). http://4sq.com/9cso4o
2010-10-15 20:43:43,40.968194,-74.077263,How or what did you do to get it? RT @GLGJ: I just unlocked the "Bender" badge on @foursquare! http://4sq.com/cyGewi
2010-10-15 20:55:54,40.967530,-74.081705,Just watched @MythBusters Buster's Cut ep "Phone Book Friction", from last wednesday. Really do enjoy the Buster's Cut eps too.
2010-10-15 20:59:30,40.968194,-74.077263,Now on to watching the @MythBusters ep w/ Stormchasers. It really did sound like a sweet ep.
2010-10-16 06:02:38,40.968194,-74.077263,Sad to say, as much as I WAS enjoying Lucha Libre AAA, it's now kinda feeling like TNA impact. But the graphic are amazing.
2010-10-16 06:56:52,40.968194,-74.077263,LoL! I just found the code to make the Lucha Libres into Minis! They look so cute too.
2010-10-16 10:28:41,40.977653,-74.082728,I'm at BP Gasoline (Paramus). http://4sq.com/cd2yVS
2010-10-16 11:09:37,40.930153,-74.228043,I'm at Zapp Comics w/ @glgj. http://4sq.com/adFsiK
2010-10-16 11:27:42,40.930264,-74.227905,I'm at Dunkin Donuts. http://4sq.com/bRf0tq
2010-10-16 12:10:59,40.993310,-74.311953,I'm at Walmart w/ @glgj. http://4sq.com/bhhFKQ
2010-10-16 14:05:08,40.968299,-74.078461,I'm at Home (Paramus). http://4sq.com/9cso4o
2010-10-16 15:32:58,40.976647,-74.076009,Watching last thursdays @TNAonline. Who knows how much I'll "enjoy" it.
2010-10-16 16:05:14,40.977377,-74.082378,I'm at McDonald's (796-834 New Jersey 17, Paramus). http://4sq.com/azfO0t
2010-10-16 16:11:37,40.968299,-74.078461,I'm at Home w/ @glgj. http://4sq.com/9cso4o
2010-10-16 16:37:33,40.970363,-74.077166,Real bad editing @TNAonline. Right as Pope meets Nash & Sting, after they walk away from ring, "crowd" chants "THIS IS AWESOME!". . . WHAT?
2010-10-16 16:44:50,40.970363,-74.077166,WOW! People really weren't lying! 52min for the 1st wresting match on @TNAonline from thursdays night. LoL
2010-10-16 17:17:15,40.970363,-74.077166,RT @MelinaUnlimited: It affects/affected far 2 many families lets help #BeatCancer every time it is tweeted 2day @paypal is donating 5 cents
2010-10-16 17:34:25,40.970363,-74.077166,Really thinking about not going to LCS & going to Zapp Comics.  #BeatCancer
2010-10-16 17:45:02,40.970363,-74.077166,. . . . I have no clue who Jwoww (is that even a real word/name?) is, BUT @TNAonline had her own entrance video. She's from MTV? #BeatCancer
2010-10-16 17:45:57,40.970363,-74.077166,Last tweet was not a question. Don't need to & don't want to know who she is or was. LoL #BeatCancer
2010-10-16 18:38:43,40.970363,-74.077166,Because @GLGJ has WAY to many comics (DAMN YOU NYCC!), I'll be bag & boarding his bloody comics. . . . . . . Your Welcome!  #beatcancer
2010-10-16 18:45:47,40.970363,-74.077166,Just realized the idea process for @TNAonline. It just like the directions from shampoo, lather, rinse & REPEAT!  #beatcancer
2010-10-17 08:17:07,40.970363,-74.077166,Just #DCreader Jonah Hex #60,by @JVGray, @jpalmiotti & Brian Stelfreeze. From start to finish, was one great read. Can't wait for next issue
2010-10-17 09:25:48,40.967445,-74.073501,I'm at Bagel Emporium Inc (67 E Ridgewood Ave, Paramus). http://4sq.com/bs6IwP
2010-10-17 09:36:04,40.968299,-74.078461,I'm at Home (Paramus). http://4sq.com/9cso4o
2010-10-17 14:12:22,40.970363,-74.077166,Damn! Even after many years, the Matrix is STILL a kick a$$ movie. (Watching it on tbs HD)
2010-10-17 19:15:00,40.970363,-74.077166,As bad as they played, the @nyjets still won! J! E! T! S! JETS! JETS! JETS!
2010-10-18 06:28:06,40.970363,-74.077166,WOW! Watching @wwe Smackdown from last friday, on SyFy. Edge vs @RealZiggler was am amazing match!
2010-10-18 06:39:28,40.970363,-74.077166,WHAT?! Fable III comes out the same day. . . . SAME DAY as Smackdown vs Raw 2011?. . . .  DAMN!
2010-10-18 06:40:10,40.970363,-74.077166,Still haven't finished Fable II. LoL
2010-10-18 07:14:43,40.966277,-74.078100,I'm at Dunkin' Donuts (By Party City) (669 route 17 south, Paramus). http://4sq.com/8XeS2e
2010-10-18 07:48:47,40.815370,-74.107756,Great,Just great! The belt will be off for 2 hours or more. Then means, Shipping(or myself) will be going back & forth from here to packing
2010-10-18 07:53:21,40.815370,-74.107756,Anyway, I'm wondering if my angel will be here today? She's been out for almost 2 weeks, with a back pains.
2010-10-18 08:04:43,40.815370,-74.107756,B-Boss has been saying Castlevania: Lords of Shadows is a great game. It that true Twitt-Nation?
2010-10-18 12:09:12,40.815370,-74.107756,On lunch about to read @Marvel Annihilation Book 1.
2010-10-18 12:12:34,40.809793,-74.114448,Thought I brought a Hellblazer TPB to read on lunch? Guess I just wanted to read a Nova story.
2010-10-18 12:14:43,40.809408,-74.104103,I'm at Courtyard by Marriott (1 Polito Ave, Lyndhurst). http://4sq.com/9sSAhR
2010-10-18 12:18:41,40.816307,-74.104855,Oh yea! I don't have to kill Winnie the Poop for "Betty", she just needs a fleece with a hood. Now that's not to hard to find. . . . .right?
2010-10-18 12:34:44,40.805823,-74.107776,I'm at Theory LLC (165 Polito Ave, Lyndhurst). http://4sq.com/a2M7eK
2010-10-18 13:21:58,40.815370,-74.107756,Twitt-Nation is Castlevania: Lords of Shadows a good game? Never really played any Castlevania game be4 & was told it's a great game
2010-10-18 18:02:37,40.970363,-74.077166,WHAT!? RT @WWEgames: RVD and Ricky Steamboat are in @WWE SmackDown vs Raw 2011 final two legends,profiles activated tomorrow, howyalikethat!
2010-10-19 06:06:41,40.967710,-74.077941,Just DL, on XBox360, Castlevania: Lords of Shadow demo & Quantum Theory demo too.
2010-10-19 06:21:23,40.967710,-74.077941,Just read "What's Next" Ex Machina #1 (thanks again @DC_NATION NYCC) & it was a beautiful read. Just may have to read @GLGJ omnibus now.
2010-10-19 06:50:49,40.967710,-74.077941,Damn! The Castlevania: Lords of Shadow demo was really sweet. God of War + a little bit Dante's Inferno.
2010-10-19 07:49:13,40.805823,-74.107776,I'm at Theory LLC (165 Polito Ave, Lyndhurst). http://4sq.com/a2M7eK
2010-10-19 07:52:16,40.815931,-74.107297,At work & the heaters are on. They sound like 747s are hovering right over my work area. But I'll be all warm & toasty today
2010-10-19 11:49:48,40.815931,-74.107297,I'm feeling cold & sick again. Yea me!
2010-10-19 12:14:29,40.809479,-74.106086,This way, the Subway! Deadpool MUA2 (@ Subway) http://4sq.com/a2E9va
2010-10-19 18:19:20,40.968299,-74.078461,Just because @GLGJ is worried about me & me mom, (@ Home w/ @ladycatc) http://4sq.com/9cso4o
2010-10-20 14:21:08,40.816220,-74.106992,I don't like Gatorade 2 grape flavor at all!
2010-10-20 20:25:47,40.971409,-74.081721,So hating you right now. LoL RT @stephensonmc: Playing as RVD vs Terry Funk in an Extreme Rules match! (1 more week for Smackdown vs Raw 11)
2010-10-21 05:36:47,40.971409,-74.081721,Dear Hot Water, THANK YOU FOR COMING BACK! Don't believe what the other water has been saying, I hate cold water.
2010-10-21 07:16:19,40.973059,-74.090261,I'm at TD Bank (688 Paramus Rd, Paramus). http://4sq.com/9TGUNX
2010-10-21 07:51:52,40.813949,-74.109508,I'm at 7-Eleven (750 Rutherford Ave, Orient Way, Lyndhurst). http://4sq.com/b4QWfZ
2010-10-21 07:59:49,40.816220,-74.106992,¡Ay dios mio! I may go blind today.
2010-10-21 08:02:27,40.805823,-74.107776,I'm at Theory LLC (165 Polito Ave, Lyndhurst). http://4sq.com/a2M7eK
2010-10-21 12:13:06,40.816220,-74.106992,Thinking, maybe when I get home, I'll play me some Gears of War 2? Haven't kill me some Locusts in a wile.
2010-10-21 17:29:01,40.954864,-74.073285,I'm at Master Wok (Paramus Park mall, Paramus). http://4sq.com/cHhUxk
2010-10-21 17:46:13,40.968299,-74.078461,I'm at Home (Paramus). http://4sq.com/9cso4o
2010-10-21 17:58:15,40.969115,-74.077980,About to watch my all time favorite show, @MythBusters! This ep they test the old saying "When $hit hits the fan".
2010-10-21 19:30:03,40.969115,-74.077980,So non-alcohol beer. . . . . that's. . . . umm. . . . that's Budweiser, right?
2010-10-21 19:47:06,40.969115,-74.077980,Remember when u were a kid & thought ur dad was Superman. But once u grew up, u realized he's just a drunk wearing a cape.  Dave Attell
2010-10-22 07:33:03,40.805823,-74.107776,I'm at Theory LLC (165 Polito Ave, Lyndhurst). http://4sq.com/a2M7eK
2010-10-22 11:25:47,40.815638,-74.106930,2 calls + 2 texts= Nothing? Now that seems weird
2010-10-22 12:10:53,40.809408,-74.104103,I'm at Courtyard by Marriott (1 Polito Ave, Lyndhurst). http://4sq.com/9sSAhR
2010-10-22 12:17:51,40.808609,-74.105744,I don't know what "IT" is about her. But once I hear/see her, she can always make me :-)
2010-10-22 12:20:35,40.808609,-74.105744,On lunch, reading @Marvel's Onslaught Reborn. By Jeph Loeb & Rob Liefeld.
2010-10-22 12:47:44,40.815638,-74.106930,I feel the need to play me some Marvel Ultimate Alliance, once I get home. But not sure if I'll play MUA or MUA2?
2010-10-22 17:34:29,40.968299,-74.078461,FINALLY! The Joe is. . . . . HOME! (@ Home) http://4sq.com/9cso4o
2010-10-22 17:52:05,40.969115,-74.077980,Wants to thanks @GLGJ for picking up me comics.
2010-10-22 20:48:11,40.969115,-74.077980,Really want to have Captain America's shield. . . . Not for a Halloween costume, just to hang on my wall.
2010-10-23 05:46:13,40.969115,-74.077980,Just tried to play Marvel Ultimate Alliance & it's just not the same. :-( I still need 7 more achievements to get the full gaming score--&gt;
2010-10-23 05:49:21,40.969115,-74.077980,--&gt; But those achievements are for winning arcade mode & that bloody "Surfs Up" one. Never could get gold on the comic missions.
2010-10-23 05:49:53,40.969115,-74.077980,Maybe one day I'll have all 58 achievements for MUA, but it won't be today.
2010-10-24 07:16:03,40.969115,-74.077980,Watching @wwe Smackdown, from friday night. FINALLY! I get to see Edge vs @CMPunk! This should be a Main Event at WrestleMania some day.
2010-10-24 07:44:13,40.968300,-74.077025,What ever happen to @TheNexusWWE member Skip Sheffield?
2010-10-24 09:23:25,40.792629,-74.041886,I'm at Walmart - Secaucus (400 Park Place, Secaucus). http://4sq.com/5SYTKQ
2010-10-24 09:39:22,40.802045,-74.034548,When I woke up this morning, I shaved. Then 10 mins later I saw myself in a mirror, I had no clue who I was looking at.
2010-10-24 10:34:34,40.790401,-74.052312,Just walking through to get to Toys R Us. (@ Babies R Us) http://4sq.com/bHM6mZ
2010-10-24 10:48:33,40.790401,-74.052312,See! I'm at Toys R Us now! (@ Toys R Us) http://4sq.com/bog9YO
2010-10-24 11:22:24,40.830504,-74.138755,I'm at game stop (Route 3, Clifton). http://4sq.com/9wLGT1
2010-10-24 11:24:13,40.832623,-74.140072,Thinking about picking up NBA2K10. Just might get is this tuesday when I pick up @WWEgames Smackdown vs Raw 2011
2010-10-24 11:25:25,40.830504,-74.138755,I'm at Five Below (Route 3, Clifton). http://4sq.com/dfxbXW
2010-10-24 11:27:02,40.830576,-74.139095,Yes, I typed NBA2K10. It's only $19.99 at @GameStop. Then later on, I'll pick up (maybe) NBA2K11.
2010-10-24 11:31:13,40.830725,-74.138819,I'm at Bed Bath and Beyond (404 RT 3 West, Clifton). http://4sq.com/aOTaMy
2010-10-24 11:44:34,40.834675,-74.148769,I'm at Barnes & Noble (395 Route 3 E, at Clifton Coms, Clifton). http://4sq.com/70csFt
2010-10-24 12:01:19,40.829658,-74.138400,Need to find Captain America's shield. (@ Party City) http://4sq.com/dlSfwW
2010-10-24 13:15:46,40.880998,-74.066006,I'm at Party Box (240 Route 17 South, Lodi). http://4sq.com/ai4K6d
2010-10-24 13:40:47,40.968299,-74.078461,I'm at Home w/ @ladycatc. http://4sq.com/9cso4o
2010-10-24 15:30:48,40.968300,-74.077025,WHOLLY F'N SHIT! Just #DCreader GL Corps #53, beautiful art work by Tyler Kirkham & Batt. Plus a great story by Tony Bedard. Great jobs guys
2010-10-24 16:41:29,40.968300,-74.077025,This looks awesome! Great job. RT @Freddieart: #RedRobin Pen and ink #Commission done at #NYCC '10 http://twitpic.com/30k50a
2010-10-25 05:41:51,40.969721,-74.083929,I've just seen that I've tweeted 5,000 times! WOW! I guess I've RT & tweeted a lout of shit, huh?
2010-10-25 05:44:18,40.969721,-74.083929,But that all will change, starting today! I'll only tweet and/or RT really important news. . . . SQUIRREL!!!!!!!!!. . . . . . Where was I?
2010-10-25 06:09:15,40.969721,-74.083929,Today & maybe just tomorrow morning, will be the last day(s) I have Lucha Libre AAA. W/ SDvsR 2011 out tomorrow, I just won't be playing it
2010-10-25 06:48:03,40.968300,-74.077025,@stephensonmc can you say if @Skip_Sheffield the Cornfed Meathead is or will be in @wwe #SDvsR11?
2010-10-25 07:22:02,40.969721,-74.083929,I only need 5 more achievements for Lucha Libre AAA. But 4 of them are for online wins & then there's that bloody "I want to be a robot"--&gt;
2010-10-25 07:23:18,40.969721,-74.083929,--&gt; How the heck do you get that one? (While in a pin, press the button 12 times per second or faster) Maybe you HAVE to be a robot? LoL
2010-10-25 07:59:17,40.805823,-74.107776,I'm at Theory LLC (165 Polito Ave, Lyndhurst). http://4sq.com/a2M7eK
2010-10-25 10:17:54,40.814744,-74.107850,It is soooooooooooooooooooooooooo dead here, you could hear an any fart. . . . . Yup, I just hear one too!
2010-10-25 11:51:44,40.814744,-74.107850,Looks like we'll be getting somewhat busy after lunch. Just might need to get me some fuel. Subway, here I come.
2010-10-25 12:05:53,40.809479,-74.106086,I'm at Subway (9 Polito Ave, Lyndhurst). http://4sq.com/a2E9va
2010-10-25 12:48:50,40.814744,-74.107850,Back from lunch & the computers are on lunch now? It's that or their on strike. LoL
2010-10-25 13:47:48,40.814744,-74.107850,That's what we're going to call "Home"? RT @Ladycatc: I'm at C & G & 2J's Place (Home, Paramus). http://4sq.com/cjfGHy
2010-10-25 17:22:40,40.986248,-74.063344,I'm at A&P Supermarket (315 Pascack Rd, Washington Township). http://4sq.com/bW9AMi
2010-10-25 18:08:33,40.968299,-74.078461,I'm at Home (Paramus). http://4sq.com/9cso4o
2010-10-25 19:40:54,40.969932,-74.077355,Watching & really enjoying Pawn Shop, on History HD. Really cool show about weird stuff people bring into a pawn shop.
2010-10-25 19:50:19,40.969932,-74.077355,Watching & really enjoying Pawn Stars, on History HD. (Knew I spelled it wrong before.)
2010-10-25 20:58:29,40.969932,-74.077355,This time tomorrow, I will & have been playing Smackdown vs Raw 2011! But why do I have to be work the whole week? DAMN!
2010-10-26 06:36:23,40.970344,-74.082204,Watching @wwe Raw from last night. Damn! It's one great show, so far. But does R-Truth have to sing EVERY TIME he comes to the ring?
2010-10-26 06:38:24,40.970344,-74.082204,Only bad match so far, the Divas tag team match. I feel bad that, it looks to me, that Melina is becoming a "jobber"? Why?
2010-10-26 06:50:21,40.970344,-74.082204,Really got to start watching Burn Notice again.
2010-10-26 07:00:59,40.970344,-74.082204,6am? Mine wake me up @ 4:30am. Ur lucky LoL RT @jpalmiotti: my cat wakes whole house up @ 6 am, any ideas how to get him to stop this habit?
2010-10-26 07:01:57,40.970344,-74.082204,So true. LoL RT @Christosgage: @jpalmiotti: oh, and once we are up and unable to go back to bed he goes to sleep.
2010-10-26 07:14:59,40.970344,-74.082204,I will be hating you till 4:30pm. Thats when i'll be get my copy. LoL RT @BrazilianHoney1: Still playing SMACKDOWN vs RAW 2011
2010-10-26 07:26:26,40.969932,-74.077355,Sounds like fun :-) RT @alexisamore: Come see me NJ for @exxxotica  Nov 5-7 I will have DVDs, Posters, 8x10's and other fun stuff.
2010-10-26 07:29:41,40.966277,-74.078100,I just ousted Jonathan L. as the mayor of Dunkin' Donuts (By Party City) on @foursquare! http://4sq.com/8XeS2e
2010-10-26 07:29:41,40.966277,-74.078100,I'm at Dunkin' Donuts (By Party City) (669 route 17 south, Paramus). http://4sq.com/8XeS2e
2010-10-26 08:23:49,40.805823,-74.107776,I'm at Theory LLC (165 Polito Ave, Lyndhurst). http://4sq.com/a2M7eK
2010-10-26 08:56:16,40.803301,-74.064088,40,000 units came out yesterday?! But they are all Holds for the 29th or later. I'm shocked that work is FINALLY holing the hold orders.
2010-10-26 10:39:45,40.803301,-74.064088,GREAT! Now the LTL Scanner doesn't want to work. And today was going so good too.
2010-10-26 12:13:03,40.807538,-74.107920,4 & 1/2 hours till I leave work, but 5 hours-ish till I'm home playing @wwe Smackdown vs Raw 2011! #SvR11! HELL YEA!
2010-10-26 12:14:07,40.809408,-74.104103,It's WAY to nice to be inside for lunch today. (@ Courtyard by Marriott) http://4sq.com/9sSAhR
2010-10-26 16:37:05,40.815594,-74.110319,Off to @GameStop I go for #SvR11!
2010-10-26 20:26:14,40.968299,-74.078461,I'm at Home (Paramus). http://4sq.com/9cso4o
2010-10-27 06:03:48,40.970344,-74.082204,FINALLY just played my 1st @wwe Smackdown vs Raw 2011 #SvR11 match & it was, as @mikethemiz would say, AAAAAAAAAWESOME!
2010-10-27 06:12:57,40.966112,-74.076697,But I'm going to need some help creating some sweet Create-A-Finisher for #SvR11. R-Truth does my Suplex/Stunner (Damn him! LoL) & --&gt;
2010-10-27 06:39:51,40.970344,-74.082204,If only I had more sick day from work, I would take off today just to play #SvR11 more! Damn, that game is AWESOME!
2010-10-27 09:12:41,40.805823,-74.107776,I keep on forgetting to "check in". LoL (@ Theory LLC) http://4sq.com/a2M7eK
2010-10-27 09:52:59,40.807538,-74.107920,YEA! We all have a Union meeting after break. Hope it's as long as our last one. (1 & 1/2 hours doing nothing at all)
2010-10-27 10:14:14,40.807538,-74.107920,So spanish get the 1st Union meeting, then others. LoL
2010-10-27 10:55:25,40.807538,-74.107920,Wow! I don't realize how many spanish speaking people work here. The warehouse is quiet as h377! LoL
2010-10-27 12:19:11,40.816272,-74.109891,Question About #SvR11= is the Hurricane a playable or unlockable  character in the game? They show him in Christian RtWM story.
2010-10-27 17:26:52,40.944543,-74.075419,I'm at C & G & 2J's Place (Home, Paramus). http://4sq.com/cjfGHy
2010-10-27 21:53:41,40.970344,-74.082204,But is he playable? Don't see him as an unlockable wrestler? RT @HellcatTiz: @HurricaneHelms on #SVR11? Sweet!
